year,month,time,index,error,SElo,SEup,metric,timeseries,lat,lon,depth,order
2001,8,2001-08,0.1704193548387096,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
2001,9,2001-09,0.45246666666666674,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
2001,10,2001-10,0.12354838709677414,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
2001,11,2001-11,-0.7379999999999999,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
2001,12,2001-12,-0.27732258064516135,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
2002,1,2002-01,-0.2528709677419354,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
2002,2,2002-02,0.10717857142857144,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
2002,3,2002-03,0.18538709677419354,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
2002,4,2002-04,0.6212,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
2002,5,2002-05,0.412709677419355,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
2002,6,2002-06,0.31273333333333325,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
2002,7,2002-07,0.5840322580645162,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
2002,8,2002-08,0.4979354838709677,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
2002,9,2002-09,0.3333666666666667,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
2002,10,2002-10,0.31658064516129025,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
2002,11,2002-11,-0.8247,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
2002,12,2002-12,-0.9646129032258065,nan,nan,nan,CUTI (m^2 s^{-1}),Monthly CUTI (45 °N),45.0,nan,nan,1.0
