year,time,index,error,SElo,SEup,metric,timeseries,lat,lon,depth,order
1972,1972,-0.24666668,0.8346456,-1.0813123,0.58797896,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1973,1973,-0.6133333,0.2214347,-0.834768,-0.39189857,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1974,1974,0.28333333,0.3271595,-0.043826163,0.6104928,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1975,1975,-0.8966667,0.29365513,-1.1903218,-0.6030116,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1976,1976,1.0033332,0.42015868,0.5831745,1.423492,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1977,1977,0.123333335,0.38397047,-0.26063713,0.50730383,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1978,1978,-0.71000004,0.43312818,-1.1431282,-0.27687186,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1979,1979,0.66,0.3724245,0.2875755,1.0324246,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1980,1980,0.21666665,0.065064065,0.1516026,0.2817307,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1981,1981,0.74666667,0.39004272,0.35662395,1.1367095,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1982,1982,0.7833333,0.24090105,0.54243225,1.0242343,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1983,1983,1.85,0.9924213,0.8575787,2.8424213,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1984,1984,0.43666664,0.26576933,0.1708973,0.702436,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1985,1985,0.75,0.17000002,0.58,0.92,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1986,1986,0.75666666,0.6530952,0.103571475,1.4097619,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1987,1987,2.4366667,0.16862197,2.2680447,2.6052887,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1988,1988,0.07999999,0.39127994,-0.31127995,0.47127992,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1989,1989,0.13666667,0.59534305,-0.4586764,0.7320097,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1990,1990,0.11666667,0.02081666,0.095850006,0.13748333,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1991,1991,-0.20666666,0.9816992,-1.1883659,0.7750326,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1992,1992,1.2633333,0.4454586,0.8178747,1.708792,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1993,1993,1.85,0.36864614,1.4813539,2.218646,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1994,1994,-0.77666664,0.30435723,-1.0810239,-0.4723094,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1995,1995,1.2633333,0.566598,0.6967353,1.8299313,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1996,1996,0.27,0.48538646,-0.21538645,0.7553865,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1997,1997,2.0933332,0.42770702,1.6656263,2.5210402,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1998,1998,-0.33,0.3934463,-0.7234463,0.06344628,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
1999,1999,-1.1566666,0.115902215,-1.2725688,-1.0407645,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
2000,2000,-1.0,0.11789826,-1.1178982,-0.8821017,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
2001,2001,-1.1833334,0.36896253,-1.5522959,-0.8143709,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
2002,2002,0.19333333,0.34847286,-0.15513954,0.5418062,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
2003,2003,0.6833334,0.41064993,0.27268347,1.0939833,PDO,Summer Pacific Decadal Oscillation Index,nan,nan,nan,3.0
